Timestamp,date prepared,service request date,Received Via,Agent / Client,Billing Party,Vessel/ Voyage ,Vessel Type,ETA /POB,Port,Terminal,Service Type,Service Provider,#Tugs Required,Date Approved,Approving Personnel, , ,Email Address,STATUS,COS,Remarks,COS#,vessel#,vessel name,port#,port name,terminal #,terminal name,,,,
12/5/2024,12/5/2024,12/5/2024,Viber,INSULAR OIL CORPORATION,,BULUSAN II,Local,12/6/2024,CEBU,PITALO,Docking / Undocking,MMSI,1/2/1900,12/5/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,298,,,,,,,,,,,,
12/5/2024,12/5/2024,12/5/2024,Viber,INSULAR OIL CORPORATION,,BULUSAN II,Local,12/6/2024,CEBU,PITALO,Tending,MMSI,1/1/1900,12/5/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,299,,,,,,,,,,,,
12/5/2024,12/5/2024,12/5/2024,Viber,SITE RESOURCES DEVELOPMENT CORPORATION,,MARINGAL V293,Local,12/7/2024,BATANGAS,SRDC BATANGAS,Docking / Undocking,MMSI,1/2/1900,12/5/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,300,,,,,,,,,,,,
12/5/2024,12/5/2024,12/5/2024,Viber,SITE RESOURCES DEVELOPMENT CORPORATION,,MARINGAL V294,Local,12/7/2024,BATANGAS,SRDC BATANGAS,Docking / Undocking,MMSI,1/2/1900,12/5/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,301,,,,,,,,,,,,
12/6/2024,12/6/2024,12/6/2024,Email,FOUR DRAGONS SHIPPING SERVICES,,JAG POOJA,Foreign,12/10/2024,SUBIC,PPC,Docking / Undocking,Other tug provider,1/3/1900,12/6/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,302,,,,,,,,,,,,
12/6/2024,12/6/2024,12/6/2024,Viber,SITE RESOURCES DEVELOPMENT CORPORATION,,MARINGAL V295,Local,12/9/2024,BATANGAS,SRDC BATANGAS,Docking / Undocking,MMSI,1/2/1900,12/6/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,303,,,,,,,,,,,,
12/6/2024,12/6/2024,12/6/2024,Viber,HERMA SHIPPING AND TRANSPORT CORPORATION,,MALINGAP,Local,12/5/2024,BATANGAS,PETRON MABINI,Docking / Undocking,MMSI,1/1/1900,12/6/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,304,,,,,,,,,,,,
12/6/2024,12/6/2024,12/6/2024,Email,FOUR DRAGONS SHIPPING SERVICES,,NAVIG8 GAUNTLET,Foreign,12/13/2024,SARIAYA,AHI,Docking / Undocking,Other tug provider,1/2/1900,12/6/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,305,,,,,,,,,,,,
12/6/2024,12/6/2024,12/6/2024,SMS,SMC SHIPPING AND LIGHTERAGE CORP,,SL TINDALO,Local,12/7/2024,DAVAO,PETRON,Docking / Undocking,MMSI,1/2/1900,12/6/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,306,,,,,,,,,,,,
12/7/2024,12/7/2024,12/7/2024,Email,WINDBAY SHIPPING AND LOGISTICS INC,,LOWLANDS LUCK,Foreign,12/14/2024,DAVAO,LEGASPI OIL,Docking / Undocking,MMSI,1/3/1900,12/7/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,307,,,,,,,,,,,,
12/7/2024,12/7/2024,12/7/2024,Call,NARRA TANKER CORP,,NTC HERON,Local,12/9/2024,DAVAO,PETRON,Docking / Undocking,MMSI,1/2/1900,12/7/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,308,,,,,,,,,,,,
12/7/2024,12/7/2024,12/7/2024,Viber,MAR-SHIPS AGENCY INC,,CHAMPION PULA,Foreign,12/21/2024,DAVAO,DBCOM,Docking / Undocking,MMSI,1/2/1900,12/7/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,309,,,,,,,,,,,,
12/7/2024,12/7/2024,12/7/2024,Viber,MAR-SHIPS AGENCY INC,,STO LOBELIA,Foreign,12/15/2024,DAVAO,SEAOIL STA. CRUZ,Docking / Undocking,MMSI,1/2/1900,12/7/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,310,Cancelled.,,,,,,,,,,,
12/7/2024,12/7/2024,12/7/2024,Viber,"OMS SHIPPING SERVICES & LOGISTICS, INC",,DONG THINH,Foreign,12/12/2024,DAVAO,KUDOS,Docking / Undocking,MMSI,1/2/1900,12/7/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,311,,,,,,,,,,,,
12/9/2024,12/9/2024,12/9/2024,Email,"WILHELMSEN-SMITH BELL SHIPPING, INC.",,CENTENNIAL MATSUYAMA,Foreign,12/16/2024,LEYTE,VISPET,Docking / Undocking,Other tug provider,1/3/1900,12/9/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,312,Billed to Smithbell ,,,,,,,,,,,
12/10/2024,12/10/2024,12/10/2024,Email,MAR-SHIPS AGENCY INC,,MONT BLANC I,Foreign,12/17/2024,LEYTE,VISPET,Docking / Undocking,Other tug provider,1/3/1900,12/10/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,313,Billed to Marsh\ps,,,,,,,,,,,
12/12/2024,12/12/2024,12/12/2024,Viber,PHIL-CEB MARINE SERVICES INC.,,LORCON DUMAGUETE,Local,12/12/2024,DAVAO,SASA,Docking / Undocking,MMSI,1/2/1900,12/12/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,314,,,,,,,,,,,,
12/12/2024,12/12/2024,12/12/2024,Viber,INSULAR OIL CORPORATION,,CASANDRA,Local,12/12/2024,LEYTE,VISPET,Docking / Undocking,Other tug provider,1/1/1900,12/12/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,315,,,,,,,,,,,,
12/12/2024,12/12/2024,12/12/2024,Viber,INSULAR OIL CORPORATION,,JEWEL FAITH,Local,12/13/2024,CEBU,ARCTURA,Docking / Undocking,Other tug provider,1/1/1900,12/12/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,316,,,,,,,,,,,,
12/13/2024,12/13/2024,12/13/2024,Email,"WILHELMSEN-SMITH BELL SHIPPING, INC.",,CENTENNIAL MATSUYAMA,Foreign,12/14/2024,CDO,PDOC,Docking / Undocking,Other tug provider,1/3/1900,12/13/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,317,,,,,,,,,,,,
12/13/2024,12/13/2024,12/13/2024,Viber,FOUR DRAGONS SHIPPING SERVICES,,DIAMOND EXPRESS,Foreign,12/18/2024,CEBU,PITALO,Docking / Undocking,MMSI,1/3/1900,12/13/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,318,,,,,,,,,,,,
12/14/2024,12/14/2024,12/14/2024,Email,  SITE RESOURCES DEVELOPMENT CORPORATION,,PANGLAO V886,Local,12/20/2024,JIMENEZ,SRDC JIMENEZ,Docking / Undocking,Other tug provider,1/1/1900,12/14/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,319,,,,,,,,,,,,
12/14/2024,12/14/2024,12/14/2024,Email,  SITE RESOURCES DEVELOPMENT CORPORATION,,MALINGAP V368,Local,12/17/2024,CEBU,SRDC LAPU-LAPU,Docking / Undocking,MMSI,1/1/1900,12/14/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,320,,,,,,,,,,,,
12/14/2024,12/14/2024,12/14/2024,Email,  SITE RESOURCES DEVELOPMENT CORPORATION,,MARINGAL 295,Local,12/18/2024,CEBU,SRDC LAPU-LAPU,Docking / Undocking,MMSI,1/1/1900,12/14/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,321,,,,,,,,,,,,
12/14/2024,12/14/2024,12/14/2024,Email,  SITE RESOURCES DEVELOPMENT CORPORATION,,PANGLAO V887,Local,12/26/2024,CEBU,SRDC LAPU-LAPU,Docking / Undocking,MMSI,1/1/1900,12/14/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,322,,,,,,,,,,,,
12/14/2024,12/14/2024,12/14/2024,Email,  SITE RESOURCES DEVELOPMENT CORPORATION,,MARINGAL 297,Local,12/28/2024,CEBU,SRDC LAPU-LAPU,Docking / Undocking,MMSI,1/1/1900,12/14/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,323,,,,,,,,,,,,
12/14/2024,12/14/2024,12/17/2024,SMS,BENLINE AGENCES PHILS,SHENGHANG GLOBAL MARINE (HONGKONG) LIMITED,Sheng Hang 003 V. 2406,Foreign,12/17/2024,BATANGAS,BBTI,Docking / Undocking,MMSI,1/2/1900,12/17/2024,RML,,,cesariolao.01@gmail.com,APPROVED,324,169K per move/46K per hour boarding (Incl BAF),,,,,,,,,,,
12/17/2024,12/17/2024,12/17/2024,Email,WINDBAY SHIPPING AND LOGISTICS INC,,SEAWAYS ROSE,Foreign,12/19/2024,CDO,PDOC,Docking / Undocking,Other tug provider,1/3/1900,12/17/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,325,,,,,,,,,,,,
12/17/2024,12/17/2024,12/17/2024,Email,WINDBAY SHIPPING AND LOGISTICS INC,,SEAWAYS ROSE,Foreign,12/19/2024,CDO,PDOC,Tending,Other tug provider,1/2/1900,12/17/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,326,,,,,,,,,,,,
12/17/2024,12/17/2024,12/17/2024,Email,FOUR DRAGONS SHIPPING SERVICES,,LUCKY MAY,Foreign,12/20/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/3/1900,12/17/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,327,,,,,,,,,,,,
12/17/2024,12/17/2024,12/17/2024,Email,FOUR DRAGONS SHIPPING SERVICES,,LUCKY MAY,Foreign,12/20/2024,DAVAO,IOC,Tending,MMSI,1/2/1900,12/17/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,328,,,,,,,,,,,,
12/18/2024,12/18/2024,12/18/2024,Call,SMC SHIPPING AND LIGHTERAGE CORP,,SL TINDALO,Local,12/18/2024,DAVAO,PETRON,Docking / Undocking,MMSI,1/2/1900,12/20/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,329,,,,,,,,,,,,
12/18/2024,12/18/2024,12/18/2024,Email,WINDBAY SHIPPING AND LOGISTICS INC,,SEAWAYS ROSE,Foreign,12/20/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/3/1900,12/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,330,,,,,,,,,,,,
12/18/2024,12/18/2024,12/18/2024,Email,WINDBAY SHIPPING AND LOGISTICS INC,,SEAWAYS ROSE,Foreign,12/20/2024,DAVAO,IOC,Tending,MMSI,1/2/1900,12/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,331,,,,,,,,,,,,
12/19/2024,12/19/2024,12/19/2024,Viber,"OMS SHIPPING SERVICES & LOGISTICS, INC",,TUAN DUNG 36,Foreign,12/27/2024,DAVAO,KUDOS,Docking / Undocking,MMSI,1/2/1900,12/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,332,,,,,,,,,,,,
12/20/2024,12/20/2024,12/20/2024,Call,NARRA TANKER CORP,,NTC HERON,Local,12/22/2024,DAVAO,PETRON,Docking / Undocking,MMSI,1/2/1900,12/20/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,333,,,,,,,,,,,,
12/21/2024,12/21/2024,12/21/2024,Viber,PHIL-CEB MARINE SERVICES INC.,,LORCON GENERAL SANTOS,Local,12/23/2024,DAVAO,SASA,Docking / Undocking,MMSI,1/2/1900,12/22/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,334,,,,,,,,,,,,
12/21/2024,12/21/2024,12/21/2024,Viber,PHIL-CEB MARINE SERVICES INC.,,HC GLORY,Foreign,12/26/2024,DAVAO,TSI,Docking / Undocking,MMSI,1/2/1900,12/22/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,335,,,,,,,,,,,,
12/22/2024,12/22/2024,12/22/2024,Call,FANRONG SHIPPING CORP,,MT JOY 120,Local,12/22/2024,DAVAO,STA ANA ANCHORAGE,Towing,MMSI,1/1/1900,12/22/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,336,,,,,,,,,,,,
12/23/2024,12/23/2024,12/23/2024,Viber,BENLINE AGENCES PHILS,,CENTENNIAL MATSUYAMA,Foreign,12/20/2024,CEBU,PITALO,Docking / Undocking,MMSI,1/3/1900,12/23/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,337,,,,,,,,,,,,
12/25/2024,12/25/2024,12/25/2024,Call,NARRA TANKER CORP,,NTC FLAMINGO,Local,12/26/2024,DAVAO,PETRON,Docking / Undocking,MMSI,1/2/1900,12/25/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,338,,,,,,,,,,,,
12/26/2024,12/26/2024,12/26/2024,Call,ANIMO MARINE ,,MTKR MARISEL,Local,12/26/2024,DAVAO,PHOENIX,Docking / Undocking,MMSI,1/1/1900,12/26/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,339,,,,,,,,,,,,
12/29/2024,12/29/2024,12/29/2024,SMS,SMC SHIPPING,,SL TINDALO,Local,12/30/2024,DAVAO,PETRON,Docking / Undocking,MMSI,2,12/230/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,340,,,,,,,,,,,,
12/30/2024,12/30/2024,12/30/2024,Viber,"WILHELMSEN-SMITH BELL SHIPPING, INC.",,MT MARAN GAS PSARA,Foreign,12/29/2024,DAVAO,STA ANA ANCHORAGE,Rescue,MMSI,1,12/230/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,341,Per Hour; Basic+BAF;Station-to-Station,,,,,,,,,,,
12/30/2024,12/30/2024,12/30/2024,Email,WINDBAY SHIPPING AND LOGISTICS INC,,Mt QUI CHI,Local,1/4/2025,DAVAO,IOC,Docking / Undocking,MMSI,3,12/230/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,342,,,,,,,,,,,,
12/30/2024,12/30/2024,12/30/2024,Email,WINDBAY SHIPPING AND LOGISTICS INC,,MT QUI CHI,Foreign,1/4/2025,DAVAO,IOC,Tending,MMSI,2,12/230/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,343,,,,,,,,,,,,
1/1/2025,12/31/2024,12/31/2024,Viber,HERMA SHIPPING AND TRANSPORT CORPORATION,,MT MAGINOO,Local,12/31/2024,BATANGAS,PETRON MABINI,Docking / Undocking,MMSI,1/1/1900,1/1/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,344,Petron Mabini rate,,,,,,,,,,,
1/1/2025,1/1/2025,1/1/2025,Viber,PHIL-CEB MARINE SERVICES INC.,,MV CARL OLDENDORFF,Foreign,1/9/2025,DAVAO,TSI,Docking / Undocking,MMSI,1/2/1900,1/1/2025,RML,,,mms-admin@malayanmaritime.com,APPROVED,345,,,,,,,,,,,,
1/2/2025,1/2/2025,1/2/2025,Email,MAR-SHIPS AGENCY INC,,MT THERESA DUA,Foreign,1/5/2025,DAVAO,NEW DAVAO OIL MILL,Docking / Undocking,MMSI,1/3/1900,1/2/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,346,,,,,,,,,,,,
1/2/2025,1/2/2025,1/2/2025,Viber,HERMA SHIPPING AND TRANSPORT CORPORATION,,MTKR MAALAB,Local,1/2/2025,BATANGAS,PETRON,Docking / Undocking,MMSI,1/1/1900,1/3/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,347,Petron Mabini rate,,,,,,,,,,,
1/4/2025,1/4/2025,1/4/2025,Email,INSULAR OIL CORPORATION,,AVA V349,Local,1/4/2025,Davao,IOC,Docking / Undocking,MMSI,2,1/4/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,348,,,,,,,,,,,,
1/6/2025,1/6/2025,1/6/2025,Email,"WILHELMSEN-SMITH BELL SHIPPING, INC.",,MV GOLD RIVER,Foreign,1/11/2025,DAVAO,HOLCIM,Docking / Undocking,MMSI,2,1/6/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,349,,,,,,,,,,,,
1/7/2025,1/7/2025,1/7/2025,Email,Mar Ships,,MP MR TANKER 3,Foreign,1/7/2025,CDO,PETRO DE ORO,Docking / Undocking,Other tug provider,3,1/7/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,350,,,,,,,,,,,,
1/7/2025,1/7/2025,1/6/2025,Viber,Insular Oil,,MT Casandra,Local,1/7/2025,Leyte,VISPET,Docking / Undocking,Other tug provider,1,1/7/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,351,,,,,,,,,,,,
1/7/2025,1/7/2025,1/6/2025,Email,Insular Oil,,MT Ava V350,Local,1/10/2025,Davao,IOC Sasa,Docking / Undocking,MMSI,2,1/7/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,352,,,,,,,,,,,,
1/7/2025,1/7/2025,1/6/2025,Email,SRDC,,MT Panglao Island V889,Local,1/6/2025,Batangas,SRDC Batangas,Docking / Undocking,MMSI,1,1/7/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,353,,,,,,,,,,,,
1/7/2025,1/7/2025,1/7/2025,Viber,OMS,,TTC Hai Phong,Foreign,1/13/2025,Davao,Kudos,Docking / Undocking,MMSI,2,1/7/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,354,,,,,,,,,,,,
1/7/2025,1/7/2025,1/7/2025,Viber,PhilCeb,,MV Lorcon Dumaguete,Local,1/8/2025,Davao,Sasa,Docking / Undocking,MMSI,2,1/7/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,355,,,,,,,,,,,,
1/7/2025,1/7/2025,1/7/2025,Viber,PHIL CEB,,LORCON DUMAGUETE,Local,1/8/2025,DAVAO,SASA,Docking / Undocking,MMSI,2,1/8/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,356,,,,,,,,,,,,
1/7/2025,1/7/2025,1/7/2025,SMS,SMC SHIPPING AND LIGHTERAGE CORP,,SL TINDALO,Local,1/11/2025,DAVAO,PETRON,Docking / Undocking,MMSI,2,1/8/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,357,,,,,,,,,,,,
1/8/2025,1/8/2025,1/8/2025,Email,FOUR DRAGONS SHIPPING SERVICES,,MT STOLT LIND,Foreign,1/18/2025,DAVAO,IOC DAVAO,Docking / Undocking,MMSI,3,1/9/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,358,,,,,,,,,,,,
1/8/2025,1/8/2025,1/8/2025,Email,FOUR DRAGONS SHIPPING SERVICES,,MT STOLT LIND,Foreign,1/18/2025,DAVAO,IOC DAVAO,Tending,MMSI,2,1/9/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,359,,,,,,,,,,,,
1/8/2025,1/8/2025,1/8/2025,Call,ANIMO MARINE,,MTKR MARISEL,Local,1/11/2025,DAVAO,PHOENIX,Docking / Undocking,MMSI,1,1/9/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,360,,,,,,,,,,,,
1/9/2025,1/9/2025,1/9/2025,Call,ESGUERRA SHIPPING CORP (Herma),,MT Maginoo,Local,1/9/2025,Batangas,Petron Mabini,Docking / Undocking,MMSI,1,1/10/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,361,,,,,,,,,,,,
1/9/2025,1/9/2025,1/9/2025,Viber,CLIO SHIPPING,,MV FULVIA,Foreign,1/15/2025,DAVAO,SASA,Docking / Undocking,MMSI,2,1/10/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,362,,,,,,,,,,,,
1/9/2025,1/9/2025,1/9/2025,Viber,CLIO SHIPPING,,MV FU XING LUN,Foreign,1/16/2025,DAVAO,Sasa,Docking / Undocking,MMSI,2,1/10/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,363,,,,,,,,,,,,
1/9/2025,1/9/2025,1/9/2025,Viber,PHILHUA SHIPPING,,MV AN CHANGE,Foreign,1/16/2025,DAVAO,SASA,Docking / Undocking,MMSI,2,1/10/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,364,,,,,,,,,,,,
1/10/2025,1/10/2025,1/8/2025,Email,SRDC,,MT MARINGAL V298,Local,1/11/2025,Batangas,SRDC,Docking / Undocking,MMSI,2,1/10/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,365,,,,,,,,,,,,
1/10/2025,1/10/2025,1/10/2025,Email,Insular Oil,,MT Ava V351,Local,1/15/2025,Davao,Insular Oil,Docking / Undocking,MMSI,2,1/10/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,366,,,,,,,,,,,,
1/11/2025,1/11/2025,1/11/2025,Viber,BENLINE,,MP MR TANKER 3,Foreign,1/9/2025,CEBU,SPEC PITALO,Docking / Undocking,MMSI,3,1/11/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,367,,,,,,,,,,,,
1/12/2025,1/12/2025,1/12/2025,Email,FOUR DRAGONS SHIPPING SERVICES,,MT AUGENSTERN,Foreign,1/13/2025,SARIAYA,AZORA,Docking / Undocking,Other tug provider,2,1/13/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,368,,,,,,,,,,,,
1/12/2025,1/12/2025,1/12/2025,Email,FOUR DRAGONS SHIPPING SERVICES,,MT AUGENSTERN,Foreign,1/15/2025,SUBIC,PPC,Docking / Undocking,Other tug provider,3,1/13/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,369,,,,,,,,,,,,
1/13/2025,1/13/2025,1/13/2025,Email,SRDC,,MT Maringal V371,Local,1/13/2025,Batangas,SRDC Batangas,Docking / Undocking,MMSI,2,1/13/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,370,,,,,,,,,,,,
1/13/2025,1/13/2025,1/13/2025,Email,Insular,,MT Ava V352,Local,1/17/2025,Davao,IOC Sasa,Docking / Undocking,MMSI,2,1/13/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,371,,,,,,,,,,,,
1/13/2025,1/13/2025,1/13/2025,Viber,Insular,,MT Casandra,Local,1/14/2025,Davao,IOC Sasa,Docking / Undocking,MMSI,2,1/13/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,372,,,,,,,,,,,,
1/13/2025,1/13/2025,1/13/2025,Email,WINDBAY SHIPPING AND LOGISTICS INC,,MV BULK MUSTIQUE,Foreign,1/17/2025,DAVAO,LEGASPI OIL,Docking / Undocking,MMSI,3,1/13/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,373,,,,,,,,,,,,
1/13/2025,1/13/2025,1/13/2025,Viber,CLIO SHIPPING,,MV RU CHENG SHAN,Foreign,1/25/2025,DAVAO,SASA,Docking / Undocking,MMSI,2,1/14/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,374,,,,,,,,,,,,
1/13/2025,1/13/2025,1/13/2025,Viber,SOUTHWEST SHIPPING,,FENG YI 3,Foreign,1/18/2025,DAVAO,ISLA DAVAO (SHELL),Docking / Undocking,MMSI,2,1/14/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,375,,,,,,,,,,,,
1/14/2025,1/14/2025,1/14/2025,Viber,BENLINE AGENCIES,,MV CAMBERWELL,Foreign,1/20/2025,DAVAO ,SASA,Docking / Undocking,MMSI,2,1/14/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,376,,,,,,,,,,,,
1/15/2025,1/15/2025,1/15/2025,Viber,PHIL TRANSWORLD,,PRINCESS TOPAZ,Foreign,1/20/2025,BATANGAS,BBTI,Docking / Undocking,MMSI,2,1/15/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,377,,,,,,,,,,,,
1/15/2025,1/15/2025,1/15/2025,Email,GAC SHIPPING,,STI GRAMERCY,Foreign,1/18/2025,DAVAO,INSULAR OIL,Docking / Undocking,MMSI,3,1/15/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,378, d/u and tending rates at IOC applies. No discount,,,,,,,,,,,
1/15/2025,1/15/2025,1/15/2025,Email,GAC SHIPPING,,STI GRAMERCY,Foreign,1/18/2025,DAVAO,INSULAR OIL,Tending,MMSI,2,1/15/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,379, d/u and tending rates at IOC applies. No discount,,,,,,,,,,,
1/16/2025,1/16/2025,1/16/2025,Email,SRDC,,MT Maringal V299,Local,1/16/2025,Batangas,SRDC Batangas,Docking / Undocking,MMSI,2,1/17/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,380,,,,,,,,,,,,
1/17/2025,1/17/2025,1/17/2025,Email,SRDC,,MT Panglao Island V890,Local,1/17/2025,Batangas,SRDC Batangas,Docking / Undocking,MMSI,2,1/17/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,381,,,,,,,,,,,,
1/17/2025,1/17/2025,1/17/2025,Email,SRDC,,MT Maringal v300,Local,1/20/2025,Batangas,SRDC Batangas,Docking / Undocking,MMSI,2,1/18/2027,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,382,,,,,,,,,,,,
1/17/2025,1/17/2025,1/17/2025,SMS,PRS,,MT SK Line 1,Foreign,1/17/2025,Jimenez,TMOMI,Docking / Undocking,Other tug provider,1,,,,,mmsi-ops@malayanmaritime.com,,,Cancelled,,,,,,,,,,,
1/17/2025,1/17/2025,1/17/2025,Viber,PHIL CEB MARINE,,MV RASALAS,Local,1/17/2025,DAVAO,SASA,Docking / Undocking,MMSI,2,1/18/2027,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,383,,,,,,,,,,,,
1/20/2025,1/20/2025,1/20/2025,Email,SRDC,,MT Panglao Island V891,Local,1/27/2025,Davao,IOC Sasa,Docking / Undocking,MMSI,2,1/20/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,384,,,,,,,,,,,,
1/20/2025,1/20/2025,1/20/2025,Email,SEADOVE MARITIME SERVICES INC,,LPGC ESMERALDA,Foreign,1/24/2025,DAVAO,"SHELL,SASA",Docking / Undocking,MMSI,2,1/20/2025,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,385,,,,,,,,,,,,
1/20/2025,1/20/2025,1/20/2025,Email,Insular Oil,,MT Ava v353,Local,1/22/2025,Davao,IOC Sasa,Docking / Undocking,MMSI,2,1/20/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,386,,,,,,,,,,,,
1/21/2025,1/21/2025,1/21/2025,Email,Insular,,MT Ava v354,Local,1/29/2025,Davao,IOC Sasa,Docking / Undocking,MMSI,2,1/21/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,387,,,,,,,,,,,,
1/21/2025,1/21/2025,1/21/2025,Email,Insular,,MT AVa v355,Local,1/29/2025,Davao,IOC Sasa,Docking / Undocking,MMSI,2,1/21/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,388,,,,,,,,,,,,
1/22/2025,1/22/2025,1/22/2025,Call,Insular Oil,,MT Cally,Local,1/22/2025,CDO,PDOC,Docking / Undocking,Other tug provider,2,1/22/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,389,,,,,,,,,,,,
1/25/2025,1/25/2025,1/19/2025,Call,Insular Oil,,MT Casandra,Local,1/19/2025,CDO,PDOC,Docking / Undocking,Other tug provider,2,1/25/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,340,,,,,,,,,,,,
1/25/2025,1/25/2025,1/25/2025,Viber,Sharport,,MV Sampow Palm,Foreign,1/28/2025,Davao,KTC,Docking / Undocking,MMSI,2,1/25/2025,RML,,,mmsi-ops@malayanmaritime.com,APPROVED,341,,,,,,,,,,,,
