Timestamp,Email Address,Full Name,Position,Dispatch/Mooring Ticket #,Choose COS/Vessel details,Date Today,Terminal,Vessel,Voyage #,Date of Start of Activity/Service,Time of Start of Activity/Service,Date of End of Activity/Service,Time of End of Activity/Service,Tugboat/Service Provider,Master/Officer on Duty,Type of Activity,Remarks,Column 18,Terminal,Vessel,Voyage #,Column 22,Voyage #,Column 20,Column 20,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 33,Column 34,Column 35,per type,Client,Column 38
3/23/2026 9:58:19,mmsi-ops@malayanmaritime.com,JO,OM,,,36448,"COS#_[000000]_DAVAO_SASA PORT_[005-011]_MAR-SHIPS AGENCY, INC._[0043]_MT RUI FU SHENG_[0759]_V[27]",3/21/2026,21:50,3/21/2026,23:10,AMATA MARU_[001],RYAN COSARE_[2276],,,,UNDOCKING_[002],,,,,,,,,"COS#_[000000]_DAVAO_SASA PORT_[005-011]_MAR-SHIPS AGENCY, INC._[0043]_MT RUI FU SHENG_[0759]_V[27]UNDOCKING_[002]",_UNDOCKING_[002],1,,3/21/2026,3/21/2026,Foreign,0.055555556,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_DAVAO_SASA PORT_[005-011]_MAR-SHIPS AGENCY, INC._[0043]_MT RUI FU SHENG_[0759]_V[27]UNDOCKING_[002]"
3/23/2026 9:59:01,mmsi-ops@malayanmaritime.com,JO,OM,,,37325,"COS#_[000000]_DAVAO_SASA PORT_[005-011]_MAR-SHIPS AGENCY, INC._[0043]_MT RUI FU SHENG_[0759]_V[27]",3/21/2026,21:50,3/21/2026,23:10,CEBU STRAIT_[003],"GUMAPAC, N._[2]",,,,UNDOCKING_[002],,,,,,,,,"COS#_[000000]_DAVAO_SASA PORT_[005-011]_MAR-SHIPS AGENCY, INC._[0043]_MT RUI FU SHENG_[0759]_V[27]UNDOCKING_[002]",_UNDOCKING_[002],1,,3/21/2026,3/21/2026,Foreign,0.055555556,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_DAVAO_SASA PORT_[005-011]_MAR-SHIPS AGENCY, INC._[0043]_MT RUI FU SHENG_[0759]_V[27]UNDOCKING_[002]"
3/23/2026 10:00:09,mmsi-ops@malayanmaritime.com,JO,OM,,,37324,"COS#_[000000]_DAVAO_SASA PORT_[005-011]_MAR-SHIPS AGENCY, INC._[0043]_MT RUI FU SHENG_[0759]_V[27]",3/20/2021,06:00,3/21/2026,21:50,CEBU STRAIT_[003],"GUMAPAC, N._[2]",,,,TENDING_[010],,,,,,,,,"COS#_[000000]_DAVAO_SASA PORT_[005-011]_MAR-SHIPS AGENCY, INC._[0043]_MT RUI FU SHENG_[0759]_V[27]TENDING_[010]",_TENDING_[010],1,,3/20/2021,3/21/2026,Foreign,1827.659722,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_DAVAO_SASA PORT_[005-011]_MAR-SHIPS AGENCY, INC._[0043]_MT RUI FU SHENG_[0759]_V[27]TENDING_[010]"
3/23/2026 10:01:04,mmsi-ops@malayanmaritime.com,JO,OM,,,34423,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV PEARL ORIENT_[0723]_V[POS26006/PON26006],3/22/2026,13:20,3/22/2026,14:25,SUJEONG_[100],"CINCHEZ, LIONNY BOY_[2189]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV PEARL ORIENT_[0723]_V[POS26006/PON26006]UNDOCKING_[002],_UNDOCKING_[002],1,,3/22/2026,3/22/2026,Local,0.045138889,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV PEARL ORIENT_[0723]_V[POS26006/PON26006]UNDOCKING_[002]
3/23/2026 10:01:47,mmsi-ops@malayanmaritime.com,JO,OM,,,37354,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV PEARL ORIENT_[0723]_V[POS26006/PON26006],3/22/2026,13:15,3/22/2026,14:30,AMATA MARU_[001],RYAN COSARE_[2276],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV PEARL ORIENT_[0723]_V[POS26006/PON26006]UNDOCKING_[002],_UNDOCKING_[002],1,,3/22/2026,3/22/2026,Local,0.052083333,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV PEARL ORIENT_[0723]_V[POS26006/PON26006]UNDOCKING_[002]
3/23/2026 10:44:54,mmsi-ops@malayanmaritime.com,JO,OM,,,35556,"COS#_[000000]_BATANGAS_SEAOIL MABINI_[001-007]_MAR-SHIPS AGENCY, INC._[0043]_MT HUI HANG 11_[0605]_V[3605]",3/21/2026,14:06,3/21/2026,17:00,CHOKWANG_[049],JOE MARIE J. TICAR_[2054],,,,DOCKING_[001],,,,,,,,,"COS#_[000000]_BATANGAS_SEAOIL MABINI_[001-007]_MAR-SHIPS AGENCY, INC._[0043]_MT HUI HANG 11_[0605]_V[3605]DOCKING_[001]",_DOCKING_[001],1,,3/21/2026,3/21/2026,Foreign,0.120833333,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_BATANGAS_SEAOIL MABINI_[001-007]_MAR-SHIPS AGENCY, INC._[0043]_MT HUI HANG 11_[0605]_V[3605]DOCKING_[001]"
3/23/2026 10:45:44,mmsi-ops@malayanmaritime.com,JO,OM,,,35224,"COS#_[000000]_BATANGAS_SEAOIL MABINI_[001-007]_MAR-SHIPS AGENCY, INC._[0043]_MT HUI HANG 11_[0605]_V[3605]",3/21/2026,12:40,3/21/2026,14:15,PALDO_[101],"REYES, RHODELMAR_[2581]",,,,FERRY SERVICE_[003],,,,,,,,,"COS#_[000000]_BATANGAS_SEAOIL MABINI_[001-007]_MAR-SHIPS AGENCY, INC._[0043]_MT HUI HANG 11_[0605]_V[3605]FERRY SERVICE_[003]",_FERRY SERVICE_[003],1,,3/21/2026,3/21/2026,Foreign,0.065972222,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_BATANGAS_SEAOIL MABINI_[001-007]_MAR-SHIPS AGENCY, INC._[0043]_MT HUI HANG 11_[0605]_V[3605]FERRY SERVICE_[003]"
3/23/2026 10:46:47,mmsi-ops@malayanmaritime.com,JO,OM,,,35225,"COS#_[000000]_BATANGAS_SEAOIL MABINI_[001-007]_MAR-SHIPS AGENCY, INC._[0043]_MT HUI HANG 11_[0605]_V[3605]",3/21/2026,14:15,3/21/2026,17:30,PALDO_[101],"REYES, RHODELMAR_[2581]",,,,DOCKING_[001],,,,,,,,,"COS#_[000000]_BATANGAS_SEAOIL MABINI_[001-007]_MAR-SHIPS AGENCY, INC._[0043]_MT HUI HANG 11_[0605]_V[3605]DOCKING_[001]",_DOCKING_[001],1,,3/21/2026,3/21/2026,Foreign,0.135416667,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_BATANGAS_SEAOIL MABINI_[001-007]_MAR-SHIPS AGENCY, INC._[0043]_MT HUI HANG 11_[0605]_V[3605]DOCKING_[001]"
3/23/2026 15:36:40,mmsi-ops@malayanmaritime.com,JO,OM,,,37233,COS#_[000000]_DAVAO_LEGASPI OIL_[005-008]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MV VINASHIP GOLD_[0751]_V[46113],3/23/2026,12:00,3/23/2026,12:35,BOHOL SEA_[002],"MARZONIA, JOVIC_[2596]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_LEGASPI OIL_[005-008]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MV VINASHIP GOLD_[0751]_V[46113]UNDOCKING_[002],_UNDOCKING_[002],1,,3/23/2026,3/23/2026,Foreign,0.024305556,,0,WINDBAY SHIPPING AND LOGISTICS INC._[0052],COS#_[000000]_DAVAO_LEGASPI OIL_[005-008]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MV VINASHIP GOLD_[0751]_V[46113]UNDOCKING_[002]
3/23/2026 15:37:29,mmsi-ops@malayanmaritime.com,JO,OM,,,36397,COS#_[000000]_DAVAO_LEGASPI OIL_[005-008]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MV VINASHIP GOLD_[0751]_V[46113],3/23/2026,11:20,3/23/2026,11:35,ALLIE BRAVO_[125],"BASALO, A_[1]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_LEGASPI OIL_[005-008]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MV VINASHIP GOLD_[0751]_V[46113]UNDOCKING_[002],_UNDOCKING_[002],1,,3/23/2026,3/23/2026,Foreign,0.010416667,,0,WINDBAY SHIPPING AND LOGISTICS INC._[0052],COS#_[000000]_DAVAO_LEGASPI OIL_[005-008]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MV VINASHIP GOLD_[0751]_V[46113]UNDOCKING_[002]
3/23/2026 15:38:33,mmsi-ops@malayanmaritime.com,JO,OM,,,34414,COS#_[000000]_DAVAO_THERMA SOUTH_[005-017]_PHIL-CEB MARINE SERVICES INC._[0033]_MV WU GU FENG_[0748]_V[1],3/23/2026,08:35,3/23/2026,14:05,SUJEONG_[100],"CINCHEZ, LIONNY BOY_[2189]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_THERMA SOUTH_[005-017]_PHIL-CEB MARINE SERVICES INC._[0033]_MV WU GU FENG_[0748]_V[1]UNDOCKING_[002],_UNDOCKING_[002],1,,3/23/2026,3/23/2026,Foreign,0.229166667,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_THERMA SOUTH_[005-017]_PHIL-CEB MARINE SERVICES INC._[0033]_MV WU GU FENG_[0748]_V[1]UNDOCKING_[002]
3/23/2026 15:39:16,mmsi-ops@malayanmaritime.com,JO,OM,,,37323,COS#_[000000]_DAVAO_THERMA SOUTH_[005-017]_PHIL-CEB MARINE SERVICES INC._[0033]_MV WU GU FENG_[0748]_V[1],3/23/2026,08:20,3/23/2026,14:45,CEBU STRAIT_[003],"GUMAPAC, N._[2]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_THERMA SOUTH_[005-017]_PHIL-CEB MARINE SERVICES INC._[0033]_MV WU GU FENG_[0748]_V[1]UNDOCKING_[002],_UNDOCKING_[002],1,,3/23/2026,3/23/2026,Foreign,0.267361111,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_THERMA SOUTH_[005-017]_PHIL-CEB MARINE SERVICES INC._[0033]_MV WU GU FENG_[0748]_V[1]UNDOCKING_[002]
3/23/2026 15:40:04,mmsi-ops@malayanmaritime.com,JO,OM,,,35680,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT BULUSAN_[0010]_V[273],3/23/2026,12:20,3/23/2026,14:10,PANAY GULF_[056],JUNIE Z. ARNAIZ_[2063],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT BULUSAN_[0010]_V[273]DOCKING_[001],_DOCKING_[001],1,,3/23/2026,3/23/2026,Local,0.076388889,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT BULUSAN_[0010]_V[273]DOCKING_[001]
3/23/2026 15:41:11,mmsi-ops@malayanmaritime.com,JO,OM,,,26484,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT BULUSAN_[0010]_V[273],3/23/2026,12:20,3/23/2026,14:10,FORTIS III_[118],OTHER TUGMASTER_[M2],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT BULUSAN_[0010]_V[273]DOCKING_[001],_DOCKING_[001],1,,3/23/2026,3/23/2026,Local,0.076388889,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT BULUSAN_[0010]_V[273]DOCKING_[001]
3/24/2026 9:09:56,mmsi-ops@malayanmaritime.com,JO,OM,,,37234,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT CASANDRA_[0031]_V[417-A],3/24/2026,06:00,3/24/2026,07:05,BOHOL SEA_[002],"MARZONIA, JOVIC_[2596]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT CASANDRA_[0031]_V[417-A]DOCKING_[001],_DOCKING_[001],1,,3/24/2026,3/24/2026,Local,0.045138889,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT CASANDRA_[0031]_V[417-A]DOCKING_[001]
3/24/2026 9:10:50,mmsi-ops@malayanmaritime.com,JO,OM,,,37356,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT CASANDRA_[0031]_V[417-A],3/24/2026,05:55,3/24/2026,07:15,AMATA MARU_[001],RYAN COSARE_[2276],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT CASANDRA_[0031]_V[417-A]DOCKING_[001],_DOCKING_[001],1,,3/24/2026,3/24/2026,Local,0.055555556,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT CASANDRA_[0031]_V[417-A]DOCKING_[001]
3/24/2026 9:11:45,mmsi-ops@malayanmaritime.com,JO,OM,,,35559,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[238],3/23/2026,17:30,3/23/2026,19:00,CHOKWANG_[049],JOE MARIE J. TICAR_[2054],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[238]DOCKING_[001],_DOCKING_[001],1,,3/23/2026,3/23/2026,Local,0.0625,,0,PETROTRADE PHILIPPINES INC_[0059],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[238]DOCKING_[001]
3/24/2026 9:40:48,mmsi-ops@malayanmaritime.com,JO,OM,,,35560,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[238],3/24/2026,08:48,3/24/2026,09:18,CHOKWANG_[049],JOE MARIE J. TICAR_[2054],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[238]UNDOCKING_[002],_UNDOCKING_[002],1,,3/24/2026,3/24/2026,Local,0.020833333,,0,PETROTRADE PHILIPPINES INC_[0059],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[238]UNDOCKING_[002]
3/24/2026 10:32:30,mmsi-ops@malayanmaritime.com,JO,OM,,,34547,COS#_[000000]_CEBU_SRDC LAPU LAPU_[003-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[352],3/20/2026,19:30,3/20/2026,20:45,GENARA-1_[035],OTHER TUGMASTER_[M2],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_CEBU_SRDC LAPU LAPU_[003-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[352]DOCKING_[001],_DOCKING_[001],1,,3/20/2026,3/20/2026,Local,0.052083333,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_CEBU_SRDC LAPU LAPU_[003-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[352]DOCKING_[001]
3/24/2026 10:33:32,mmsi-ops@malayanmaritime.com,JO,OM,,,34548,COS#_[000000]_CEBU_SRDC LAPU LAPU_[003-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[352],3/20/2026,19:30,3/20/2026,20:45,SIDE ARM_[016],OTHER TUGMASTER_[M2],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_CEBU_SRDC LAPU LAPU_[003-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[352]DOCKING_[001],_DOCKING_[001],1,,3/20/2026,3/20/2026,Local,0.052083333,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_CEBU_SRDC LAPU LAPU_[003-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[352]DOCKING_[001]
3/24/2026 10:34:56,mmsi-ops@malayanmaritime.com,JO,OM,,,34605,COS#_[000000]_CEBU_SRDC LAPU LAPU_[003-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[352],3/21/2026,11:30,3/21/2026,12:30,SIDE ARM_[016],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_CEBU_SRDC LAPU LAPU_[003-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[352]UNDOCKING_[002],_UNDOCKING_[002],1,,3/21/2026,3/21/2026,Local,0.041666667,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_CEBU_SRDC LAPU LAPU_[003-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[352]UNDOCKING_[002]
3/24/2026 10:36:20,mmsi-ops@malayanmaritime.com,JO,OM,,,34606,COS#_[000000]_CEBU_SRDC LAPU LAPU_[003-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[352],3/21/2026,11:30,3/21/2026,21:30,GENARA-1_[035],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_CEBU_SRDC LAPU LAPU_[003-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[352]UNDOCKING_[002],_UNDOCKING_[002],1,,3/21/2026,3/21/2026,Local,0.416666667,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_CEBU_SRDC LAPU LAPU_[003-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[352]UNDOCKING_[002]
3/24/2026 12:09:49,mmsi-ops@malayanmaritime.com,JO,OM,,,12425,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[661],3/12/2026,23:30,3/13/2026,00:50,DIGOS_[089],OTHER TUGMASTER_[M2],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[661]DOCKING_[001],_DOCKING_[001],1,,3/12/2026,3/13/2026,Local,0.055555556,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[661]DOCKING_[001]
3/24/2026 12:10:50,mmsi-ops@malayanmaritime.com,JO,OM,,,12704,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[661],3/13/2026,19:10,3/13/2026,19:25,DIGOS_[089],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[661]UNDOCKING_[002],_UNDOCKING_[002],1,,3/13/2026,3/13/2026,Local,0.010416667,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[661]UNDOCKING_[002]
3/24/2026 12:13:10,mmsi-ops@malayanmaritime.com,JO,OM,,,12425-A,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[661],3/12/2026,23:30,3/13/2026,00:50,BASSA_[103],OTHER TUGMASTER_[M2],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[661]DOCKING_[001],_DOCKING_[001],1,,3/12/2026,3/13/2026,Local,0.055555556,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[661]DOCKING_[001]
3/24/2026 12:14:10,mmsi-ops@malayanmaritime.com,JO,OM,,,12704-A,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[661],3/13/2026,19:10,3/13/2026,19:25,LINAO_[123],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[661]UNDOCKING_[002],_UNDOCKING_[002],1,,3/13/2026,3/13/2026,Local,0.010416667,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[661]UNDOCKING_[002]
3/24/2026 12:19:34,mmsi-ops@malayanmaritime.com,JO,OM,,,37326,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_LORCON GENERAL SANTOS_[0378]_V[2026-0019],3/24/2026,09:30,3/24/2026,11:15,CEBU STRAIT_[003],"GUMAPAC, N._[2]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_LORCON GENERAL SANTOS_[0378]_V[2026-0019]DOCKING_[001],_DOCKING_[001],1,,3/24/2026,3/24/2026,Local,0.072916667,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_LORCON GENERAL SANTOS_[0378]_V[2026-0019]DOCKING_[001]
3/24/2026 12:20:35,mmsi-ops@malayanmaritime.com,JO,OM,,,34424,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_LORCON GENERAL SANTOS_[0378]_V[2026-0019],3/24/2026,10:00,3/24/2026,11:20,SUJEONG_[100],"CINCHEZ, LIONNY BOY_[2189]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_LORCON GENERAL SANTOS_[0378]_V[2026-0019]DOCKING_[001],_DOCKING_[001],1,,3/24/2026,3/24/2026,Local,0.055555556,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_LORCON GENERAL SANTOS_[0378]_V[2026-0019]DOCKING_[001]
3/24/2026 12:22:21,mmsi-ops@malayanmaritime.com,JO,OM,,,35681,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT BULUSAN_[0010]_V[273],3/24/2026,10:00,3/24/2026,10:55,PANAY GULF_[056],JUNIE Z. ARNAIZ_[2063],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT BULUSAN_[0010]_V[273]UNDOCKING_[002],_UNDOCKING_[002],1,,3/24/2026,3/24/2026,Local,0.038194444,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT BULUSAN_[0010]_V[273]UNDOCKING_[002]
3/24/2026 12:23:06,mmsi-ops@malayanmaritime.com,JO,OM,,,26485,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT BULUSAN_[0010]_V[273],3/24/2026,10:00,3/24/2026,10:55,FORTIS III_[118],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT BULUSAN_[0010]_V[273]UNDOCKING_[002],_UNDOCKING_[002],1,,3/24/2026,3/24/2026,Local,0.038194444,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT BULUSAN_[0010]_V[273]UNDOCKING_[002]
3/24/2026 17:57:39,mmsi-ops@malayanmaritime.com,JO,OM,,,35682,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[394],3/24/2026,14:15,3/24/2026,15:55,PANAY GULF_[056],JUNIE Z. ARNAIZ_[2063],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[394]DOCKING_[001],_DOCKING_[001],1,,3/24/2026,3/24/2026,Local,0.069444444,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[394]DOCKING_[001]
3/24/2026 17:58:22,mmsi-ops@malayanmaritime.com,JO,OM,,,26486,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[394],3/24/2026,14:10,3/24/2026,15:50,FORTIS III_[118],OTHER TUGMASTER_[M2],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[394]DOCKING_[001],_DOCKING_[001],1,,3/24/2026,3/24/2026,Local,0.069444444,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[394]DOCKING_[001]
